0.64,15.67
0.64,15.46
0.64,15.23
0.64,14.99
0.64,14.73
0.65,14.47
0.65,14.18
0.65,13.89
0.65,13.58
0.65,13.26
0.65,12.93
0.65,12.59
0.65,12.24
0.65,11.88
0.65,11.50
0.66,11.12
0.66,10.73
0.66,10.32
0.66,9.91
0.66,9.49
0.66,9.05
0.66,8.61
0.66,8.16
0.66,7.70
0.66,7.23
0.67,6.75
0.67,6.26
0.67,5.77
0.67,5.26
0.67,4.74
0.67,4.21
0.67,3.67
0.67,3.13
0.67,2.57
0.67,2.00
0.68,1.42
0.68,0.82
0.68,0.22
0.68,-0.40
0.68,-1.03
0.68,-1.67
0.68,-2.33
0.68,-3.00
0.68,-3.69
0.68,-4.40
0.69,-5.12
0.69,-5.86
0.69,-6.62
0.69,-7.40
0.69,-8.21
0.69,-9.03
0.69,-9.89
0.69,-10.76
0.69,-11.67
0.69,-12.61
0.70,-13.57
0.70,-14.57
0.70,-15.61
0.70,-16.68
0.70,-17.78
0.70,-18.93
0.70,-20.11
0.70,-21.33
0.70,-22.59
0.70,-23.88
0.71,-25.20
0.71,-26.56
0.71,-27.94
0.71,-29.33
0.71,-30.74
0.71,-32.16
0.71,-33.57
0.71,-34.97
0.71,-36.35
0.71,-37.70
0.72,-39.02
0.72,-40.29
0.72,-41.52
0.72,-42.70
0.72,-43.83
0.72,-44.91
0.72,-45.93
0.72,-46.92
0.72,-47.86
0.72,-48.76
0.73,-49.62
0.73,-50.46
0.73,-51.27
0.73,-52.05
0.73,-52.80
0.73,-53.53
0.73,-54.23
0.73,-54.92
0.73,-55.58
0.73,-56.22
0.74,-56.83
0.74,-57.43
0.74,-58.00
0.74,-58.55
0.74,-59.08
0.74,-59.59
0.74,-60.08
0.74,-60.55
0.74,-61.00
0.74,-61.43
0.75,-61.85
0.75,-62.24
0.75,-62.62
0.75,-62.97
0.75,-63.31
0.75,-63.64
0.75,-63.95
0.75,-64.24
0.75,-64.52
0.75,-64.78
0.76,-65.03
0.76,-65.26
0.76,-65.49
0.76,-65.69
0.76,-65.89
0.76,-66.07
0.76,-66.25
0.76,-66.41
0.76,-66.56
0.76,-66.70
0.77,-66.83
0.77,-66.95
0.77,-67.06
0.77,-67.16
0.77,-67.25
0.77,-67.33
0.77,-67.41
0.77,-67.47
0.77,-67.53
0.77,-67.59
0.78,-67.63
0.78,-67.67
0.78,-67.70
0.78,-67.73
0.78,-67.75
0.78,-67.76
0.78,-67.77
0.78,-67.77
0.78,-67.76
0.78,-67.76
0.79,-67.74
0.79,-67.72
0.79,-67.70
0.79,-67.67
0.79,-67.64
0.79,-67.60
0.79,-67.56
0.79,-67.52
0.79,-67.47
0.79,-67.42
0.80,-67.37
0.80,-67.31
0.80,-67.25
0.80,-67.19
0.80,-67.12
0.80,-67.05
0.80,-66.98
0.80,-66.90
0.80,-66.82
0.80,-66.74
0.81,-66.66
0.81,-66.58
0.81,-66.49
0.81,-66.40
0.81,-66.31
0.81,-66.22
0.81,-66.12
0.81,-66.03
0.81,-65.93
0.81,-65.83
0.82,-65.73
0.82,-65.62
0.82,-65.52
0.82,-65.42
0.82,-65.31
0.82,-65.20
0.82,-65.09
0.82,-64.98
0.82,-64.87
0.82,-64.76
0.83,-64.65
0.83,-64.53
0.83,-64.42
0.83,-64.30
0.83,-64.19
0.83,-64.07
0.83,-63.95
0.83,-63.84
0.83,-63.72
0.83,-63.60
0.84,-63.48
0.84,-63.36
0.84,-63.24
0.84,-63.12
0.84,-63.00
0.84,-62.88
0.84,-62.76
0.84,-62.63
0.84,-62.51
0.84,-62.39
0.85,-62.26
0.85,-62.14
0.85,-62.02
0.85,-61.89
0.85,-61.77
0.85,-61.64
0.85,-61.52
0.85,-61.39
0.85,-61.27
0.85,-61.14
0.86,-61.01
0.86,-60.89
0.86,-60.76
0.86,-60.63
0.86,-60.51
0.86,-60.38
0.86,-60.25
0.86,-60.12
0.86,-60.00
0.86,-59.87
0.87,-59.74
0.87,-59.61
0.87,-59.48
0.87,-59.35
0.87,-59.22
0.87,-59.09
0.87,-58.96
0.87,-58.83
0.87,-58.70
0.87,-58.57
0.88,-58.44
0.88,-58.31
0.88,-58.18
0.88,-58.05
0.88,-57.91
0.88,-57.78
0.88,-57.65
0.88,-57.52
0.88,-57.39
0.88,-57.25
0.89,-57.12
0.89,-56.99
0.89,-56.85
0.89,-56.72
0.89,-56.59
0.89,-56.45
0.89,-56.32
0.89,-56.18
0.89,-56.05
0.89,-55.91
0.90,-55.78
0.90,-55.64
0.90,-55.51
0.90,-55.37
0.90,-55.23
0.90,-55.10
0.90,-54.96
0.90,-54.82
0.90,-54.68
0.90,-54.55
0.91,-54.41
0.91,-54.27
0.91,-54.13
0.91,-53.99
0.91,-53.85
0.91,-53.71
0.91,-53.56
0.91,-53.42
0.91,-53.28
0.91,-53.14
0.92,-52.99
0.92,-52.85
0.92,-52.70
0.92,-52.55
0.92,-52.41
0.92,-52.26
0.92,-52.11
0.92,-51.96
0.92,-51.81
0.92,-51.66
0.93,-51.51
0.93,-51.36
0.93,-51.20
0.93,-51.05
0.93,-50.89
0.93,-50.73
0.93,-50.58
0.93,-50.42
0.93,-50.25
0.93,-50.09
0.94,-49.93
0.94,-49.76
0.94,-49.60
0.94,-49.43
0.94,-49.26
0.94,-49.09
0.94,-48.91
0.94,-48.74
0.94,-48.56
0.94,-48.38
0.95,-48.20
0.95,-48.01
0.95,-47.83
0.95,-47.64
0.95,-47.45
0.95,-47.25
0.95,-47.05
0.95,-46.86
0.95,-46.65
0.95,-46.45
0.96,-46.24
0.96,-46.02
0.96,-45.81
0.96,-45.59
0.96,-45.36
0.96,-45.13
0.96,-44.90
0.96,-44.66
0.96,-44.42
0.96,-44.17
0.97,-43.92
0.97,-43.66
0.97,-43.40
0.97,-43.13
0.97,-42.85
0.97,-42.57
0.97,-42.27
0.97,-41.97
0.97,-41.66
0.97,-41.35
0.98,-41.02
0.98,-40.68
0.98,-40.33
0.98,-39.97
0.98,-39.60
0.98,-39.21
0.98,-38.81
0.98,-38.39
0.98,-37.95
0.98,-37.49
0.99,-37.01
0.99,-36.50
0.99,-35.96
0.99,-35.40
0.99,-34.79
0.99,-34.14
0.99,-33.45
0.99,-32.70
0.99,-31.88
0.99,-30.98
1.00,-29.99
1.00,-28.90
1.00,-27.67
1.00,-26.28
1.00,-24.70
1.00,-22.90
1.00,-20.84
1.00,-18.50
1.00,-15.88
1.00,-13.00
1.01,-9.95
1.01,-6.84
1.01,-3.80
1.01,-0.94
1.01,1.68
1.01,4.01
1.01,6.04
1.01,7.80
1.01,9.32
1.01,10.62
1.02,11.73
1.02,12.68
1.02,13.50
1.02,14.19
1.02,14.79
1.02,15.30
1.02,15.73
1.02,16.09
1.02,16.39
1.02,16.64
1.03,16.85
1.03,17.01
1.03,17.13
1.03,17.21
1.03,17.27
1.03,17.29
1.03,17.28
1.03,17.25
1.03,17.20
1.03,17.12
1.04,17.02
1.04,16.90
1.04,16.76
1.04,16.60
1.04,16.43
1.04,16.23
1.04,16.03
1.04,15.81
1.04,15.57
1.04,15.32
1.05,15.05
1.05,14.78
1.05,14.49
1.05,14.19
1.05,13.88
1.05,13.55
1.05,13.22
1.05,12.87
1.05,12.52
1.05,12.15
1.06,11.78
1.06,11.39
1.06,11.00
1.06,10.59
1.06,10.18
1.06,9.75
1.06,9.32
1.06,8.88
1.06,8.43
1.06,7.97
1.07,7.50
1.07,7.03
1.07,6.54
1.07,6.04
1.07,5.54
1.07,5.02
1.07,4.50
1.07,3.97
1.07,3.42
1.07,2.87
1.08,2.30
1.08,1.73
1.08,1.14
1.08,0.54
1.08,-0.07
1.08,-0.70
1.08,-1.33
1.08,-1.98
1.08,-2.65
1.08,-3.33
1.09,-4.03
1.09,-4.74
1.09,-5.48
1.09,-6.23
1.09,-7.00
1.09,-7.79
1.09,-8.61
1.09,-9.45
1.09,-10.31
1.09,-11.21
1.10,-12.13
1.10,-13.08
1.10,-14.07
1.10,-15.08
1.10,-16.14
1.10,-17.23
1.10,-18.35
1.10,-19.52
1.10,-20.72
1.10,-21.96
1.11,-23.24
1.11,-24.55
1.11,-25.89
1.11,-27.26
1.11,-28.65
1.11,-30.05
1.11,-31.47
1.11,-32.88
1.11,-34.29
1.11,-35.68
1.12,-37.04
1.12,-38.38
1.12,-39.67
1.12,-40.93
1.12,-42.13
1.12,-43.28
1.12,-44.38
1.12,-45.43
1.12,-46.43
1.12,-47.39
1.13,-48.31
1.13,-49.19
1.13,-50.04
1.13,-50.85
1.13,-51.64
1.13,-52.41
1.13,-53.15
1.13,-53.86
1.13,-54.55
1.13,-55.22
1.14,-55.87
1.14,-56.49
1.14,-57.10
1.14,-57.68
1.14,-58.24
1.14,-58.78
1.14,-59.30
1.14,-59.79
1.14,-60.27
1.14,-60.73
1.15,-61.17
1.15,-61.59
1.15,-61.99
1.15,-62.37
1.15,-62.74
1.15,-63.09
1.15,-63.42
1.15,-63.73
1.15,-64.03
1.15,-64.31
1.16,-64.58
1.16,-64.84
1.16,-65.08
1.16,-65.30
1.16,-65.52
1.16,-65.72
1.16,-65.91
1.16,-66.08
1.16,-66.25
1.16,-66.40
1.17,-66.55
1.17,-66.68
1.17,-66.80
1.17,-66.92
1.17,-67.02
1.17,-67.12
1.17,-67.20
1.17,-67.28
1.17,-67.35
1.17,-67.42
1.18,-67.47
1.18,-67.52
1.18,-67.56
1.18,-67.59
1.18,-67.62
1.18,-67.64
1.18,-67.66
1.18,-67.67
1.18,-67.67
1.18,-67.67
1.19,-67.66
1.19,-67.65
1.19,-67.63
1.19,-67.61
1.19,-67.59
1.19,-67.56
1.19,-67.52
1.19,-67.48
1.19,-67.44
1.19,-67.39
1.20,-67.34
1.20,-67.29
1.20,-67.23
1.20,-67.17
1.20,-67.11
1.20,-67.04
1.20,-66.97
1.20,-66.90
1.20,-66.83
1.21,-66.75
1.21,-66.67
1.21,-66.59
1.21,-66.50
1.21,-66.41
1.21,-66.32
1.21,-66.23
1.21,-66.14
1.21,-66.05
1.21,-65.95
1.22,-65.85
1.22,-65.75
1.22,-65.65
1.22,-65.55
1.22,-65.44
1.22,-65.33
1.22,-65.23
1.22,-65.12
1.22,-65.01
1.22,-64.90
1.23,-64.79
1.23,-64.67
1.23,-64.56
1.23,-64.44
1.23,-64.33
1.23,-64.21
1.23,-64.09
1.23,-63.97
1.23,-63.85
1.23,-63.73
1.24,-63.61
1.24,-63.49
1.24,-63.37
1.24,-63.25
1.24,-63.13
1.24,-63.00
1.24,-62.88
1.24,-62.76
1.24,-62.63
1.24,-62.51
1.25,-62.38
1.25,-62.26
1.25,-62.13
1.25,-62.01
1.25,-61.88
1.25,-61.76
1.25,-61.63
1.25,-61.50
1.25,-61.38
1.25,-61.25
1.26,-61.12
1.26,-60.99
1.26,-60.87
1.26,-60.74
1.26,-60.61
1.26,-60.48
1.26,-60.35
1.26,-60.23
1.26,-60.10
1.26,-59.97
1.27,-59.84
1.27,-59.71
1.27,-59.58
1.27,-59.45
1.27,-59.32
1.27,-59.19
1.27,-59.06
1.27,-58.93
1.27,-58.80
1.27,-58.67
1.28,-58.54
1.28,-58.40
1.28,-58.27
1.28,-58.14
1.28,-58.01
1.28,-57.88
1.28,-57.74
1.28,-57.61
1.28,-57.48
1.28,-57.35
1.29,-57.21
1.29,-57.08
1.29,-56.95
1.29,-56.81
1.29,-56.68
1.29,-56.54
1.29,-56.41
1.29,-56.27
1.29,-56.14
1.29,-56.00
1.30,-55.87
1.30,-55.73
1.30,-55.59
1.30,-55.46
1.30,-55.32
1.30,-55.18
1.30,-55.05
1.30,-54.91
1.30,-54.77
1.30,-54.63
1.31,-54.49
1.31,-54.35
1.31,-54.21
1.31,-54.07
1.31,-53.93
1.31,-53.79
1.31,-53.64
1.31,-53.50
1.31,-53.36
1.31,-53.21
1.32,-53.07
1.32,-52.92
1.32,-52.78
1.32,-52.63
1.32,-52.48
1.32,-52.33
1.32,-52.18
1.32,-52.03
1.32,-51.88
1.32,-51.73
1.33,-51.58
1.33,-51.42
1.33,-51.27
1.33,-51.11
1.33,-50.96
1.33,-50.80
1.33,-50.64
1.33,-50.48
1.33,-50.32
1.33,-50.15
1.34,-49.99
1.34,-49.82
1.34,-49.65
1.34,-49.48
1.34,-49.31
1.34,-49.14
1.34,-48.97
1.34,-48.79
1.34,-48.61
1.34,-48.43
1.35,-48.25
1.35,-48.06
1.35,-47.87
1.35,-47.68
1.35,-47.49
1.35,-47.30
1.35,-47.10
1.35,-46.90
1.35,-46.69
1.35,-46.48
1.36,-46.27
1.36,-46.06
1.36,-45.84
1.36,-45.62
1.36,-45.39
1.36,-45.16
1.36,-44.93
1.36,-44.69
1.36,-44.45
1.36,-44.20
1.37,-43.94
1.37,-43.68
1.37,-43.41
1.37,-43.14
1.37,-42.86
1.37,-42.57
1.37,-42.28
1.37,-41.98
1.37,-41.67
1.37,-41.35
1.38,-41.01
1.38,-40.67
1.38,-40.32
1.38,-39.96
1.38,-39.58
1.38,-39.19
1.38,-38.78
1.38,-38.35
1.38,-37.91
1.38,-37.44
1.39,-36.95
1.39,-36.44
1.39,-35.89
1.39,-35.31
1.39,-34.69
1.39,-34.03
1.39,-33.32
1.39,-32.55
1.39,-31.72
1.39,-30.79
1.40,-29.78
1.40,-28.64
1.40,-27.37
1.40,-25.93
1.40,-24.29
1.40,-22.42
1.40,-20.27
1.40,-17.84
1.40,-15.12
1.40,-12.16
1.41,-9.05
1.41,-5.92
1.41,-2.89
1.41,-0.06
1.41,2.50
1.41,4.77
1.41,6.74
1.41,8.44
1.41,9.92
1.41,11.17
1.42,12.24
1.42,13.16
1.42,13.94
1.42,14.61
1.42,15.18
1.42,15.67
1.42,16.09
1.42,16.44
1.42,16.73
1.42,16.97
1.43,17.17
1.43,17.32
1.43,17.43
1.43,17.51
1.43,17.56
1.43,17.58
1.43,17.57
1.43,17.54
1.43,17.48
1.43,17.40
1.44,17.30
1.44,17.18
1.44,17.04
1.44,16.88
1.44,16.71
1.44,16.52
1.44,16.31
1.44,16.09
1.44,15.86
1.44,15.61
1.45,15.35
1.45,15.07
1.45,14.78
1.45,14.49
1.45,14.18
1.45,13.85
1.45,13.52
1.45,13.18
1.45,12.83
1.45,12.47
1.46,12.09
1.46,11.71
1.46,11.32
1.46,10.92
1.46,10.51
1.46,10.09
1.46,9.67
1.46,9.23
1.46,8.78
1.46,8.33
1.47,7.87
1.47,7.40
1.47,6.92
1.47,6.43
1.47,5.93
1.47,5.42
1.47,4.90
1.47,4.37
1.47,3.84
1.47,3.29
1.48,2.73
1.48,2.16
1.48,1.59
1.48,1.00
1.48,0.39
1.48,-0.22
1.48,-0.85
1.48,-1.49
1.48,-2.14
1.48,-2.81
1.49,-3.50
1.49,-4.20
1.49,-4.92
1.49,-5.66
1.49,-6.41
1.49,-7.19
1.49,-7.99
1.49,-8.81
1.49,-9.66
1.49,-10.53
1.50,-11.43
1.50,-12.36
1.50,-13.32
1.50,-14.31
1.50,-15.34
1.50,-16.40
1.50,-17.50
1.50,-18.64
1.50,-19.81
1.50,-21.03
1.51,-22.28
1.51,-23.56
1.51,-24.88
1.51,-26.23
1.51,-27.61
1.51,-29.00
1.51,-30.41
1.51,-31.82
1.51,-33.23
1.51,-34.63
1.52,-36.02
1.52,-37.38
1.52,-38.70
1.52,-39.98
1.52,-41.22
1.52,-42.41
1.52,-43.55
1.52,-44.63
1.52,-45.67
1.52,-46.66
1.53,-47.60
1.53,-48.51
1.53,-49.38
1.53,-50.22
1.53,-51.03
1.53,-51.81
1.53,-52.57
1.53,-53.30
1.53,-54.01
1.53,-54.69
1.54,-55.36
1.54,-55.99
1.54,-56.61
1.54,-57.21
1.54,-57.78
1.54,-58.34
1.54,-58.87
1.54,-59.38
1.54,-59.87
1.54,-60.34
1.55,-60.80
1.55,-61.23
1.55,-61.64
1.55,-62.04
1.55,-62.42
1.55,-62.77
1.55,-63.12
1.55,-63.44
1.55,-63.75
1.55,-64.05
1.56,-64.33
1.56,-64.59
1.56,-64.84
1.56,-65.08
1.56,-65.30
1.56,-65.51
1.56,-65.71
1.56,-65.89
1.56,-66.07
1.56,-66.23
1.57,-66.38
1.57,-66.52
1.57,-66.65
1.57,-66.77
1.57,-66.88
1.57,-66.98
1.57,-67.08
1.57,-67.16
1.57,-67.24
1.57,-67.30
1.58,-67.36
1.58,-67.42
1.58,-67.46
1.58,-67.50
1.58,-67.53
1.58,-67.56
1.58,-67.58
1.58,-67.59
1.58,-67.60
1.58,-67.60
